time,weighted_temperature_2m,weighted_relative_humidity_2m,weighted_apparent_temperature,weighted_precipitation,weighted_wind_speed_10m,weighted_CDD
2026-08-19 03:00:00,25.406576400000002,89.182595,30.1483283,0.0942587,7.6335533,3.4065764000000023
2026-08-19 04:00:00,25.1652414,89.750243,29.684355400000005,0.41113150000000004,8.1009148,3.1652413999999993
2026-08-19 05:00:00,25.576702600000004,89.33888500000002,30.3936284,0.3315827,7.8818222,3.5767026000000044
2026-08-19 06:00:00,25.6649174,88.33716100000001,30.265348700000004,0.0576551,9.1918818,3.6649174
2026-08-19 07:00:00,26.4976142,84.47868100000001,31.1296173,0.0378871,8.8480483,4.497614200000001
2026-08-19 08:00:00,27.376891899999997,78.278086,31.5175833,0.0947685,10.5197243,5.376891899999997
2026-08-19 09:00:00,28.2437843,75.22340200000001,32.5877544,0.0708729,10.188565299999999,6.2437843000000015
2026-08-19 10:00:00,29.2835751,70.83212,33.8180767,0.2602762,10.5318978,7.2835751
2026-08-19 11:00:00,29.881361100000003,66.232769,34.2218079,0.27765210000000007,12.4894705,7.881361100000003
2026-08-19 12:00:00,29.756026700000003,66.414218,34.6413375,0.2505326,11.5170819,7.756026700000003
2026-08-19 13:00:00,30.229938200000003,64.749588,35.062261799999995,0.3373106,11.314457599999999,8.229938200000003
2026-08-19 14:00:00,30.173987500000003,65.446534,34.60209690000001,0.20349280000000003,11.707047400000002,8.173987500000003
2026-08-19 15:00:00,30.1754057,66.132426,34.4405665,0.3968972,10.3737507,8.175405699999999
2026-08-19 16:00:00,29.278229900000003,69.135212,33.0353729,0.40988800000000003,11.4563357,7.278229900000003
2026-08-19 17:00:00,27.853644000000003,80.005822,32.6432578,0.7112328,9.639810299999999,5.853644000000003
2026-08-19 18:00:00,27.257065100000002,85.459932,32.4497815,1.1234086,8.7603988,5.257065100000002
2026-08-19 19:00:00,26.8861091,87.29548799999999,32.0952359,0.4003572,9.013405700000002,4.886109099999999
2026-08-19 20:00:00,26.7499674,88.240412,31.9699737,0.0667262,8.766310299999999,4.749967399999999
2026-08-19 21:00:00,26.5032017,88.54574099999999,31.5722001,0.0,9.5037509,4.503201700000002
2026-08-19 22:00:00,26.364548799999998,89.00319000000002,31.491769400000003,0.0278947,8.647789099999999,4.364548799999998
2026-08-19 23:00:00,26.595719700000004,90.86083900000001,32.0161931,0.0278947,9.5364772,4.595719700000004
2026-08-20 00:00:00,26.047959000000002,91.287932,31.232939899999998,0.1402827,9.0819028,4.047959000000002
2026-08-20 01:00:00,25.6410161,92.469835,30.5868073,0.1416947,9.6935374,3.6410161000000016
2026-08-20 02:00:00,25.518372499999998,93.07990500000001,30.570561100000003,0.1572907,8.4563998,3.518372499999998
2026-08-20 03:00:00,25.4002142,93.370856,30.2993481,0.0640818,9.3256101,3.4002142000000006
2026-08-20 04:00:00,25.402177899999998,92.088508,30.463288499999997,0.0420147,7.3960313,3.402177899999998
2026-08-20 05:00:00,25.4429148,91.603784,30.0509754,0.0446018,10.6760001,3.4429148000000005
2026-08-20 06:00:00,25.4779206,90.71566000000001,30.0501471,0.4585794,10.1214741,3.477920600000001
2026-08-20 07:00:00,26.0468556,87.36951400000001,30.578396299999998,0.15990310000000002,9.9111887,4.046855600000001
2026-08-20 08:00:00,26.697783899999997,83.015968,31.0293184,0.12269519999999999,10.402992600000001,4.6977838999999975
2026-08-20 09:00:00,27.6422731,77.798564,31.8046337,0.1128623,11.622513600000001,5.642273100000001
2026-08-20 10:00:00,28.186790300000002,76.088942,32.707807700000004,0.1257075,11.107292699999999,6.186790300000002
2026-08-20 11:00:00,28.9371234,72.755656,33.996142500000005,0.13980220000000002,9.8866183,6.937123400000001
2026-08-20 12:00:00,29.729377500000002,68.96720300000001,34.8821922,0.1740968,9.7164694,7.729377500000002
2026-08-20 13:00:00,30.315486500000002,65.826814,35.31527179999999,0.1301928,11.788952799999999,8.315486500000002
2026-08-20 14:00:00,30.321479800000002,66.56077400000001,35.6968925,0.2104888,9.6256201,8.321479800000002
2026-08-20 15:00:00,30.131426299999998,66.774891,34.715929900000006,0.0514502,9.846588999999998,8.131426299999998
2026-08-20 16:00:00,29.7219841,69.046473,34.1196869,0.3214328,9.257991400000002,7.7219841
2026-08-20 17:00:00,28.372802800000002,79.61386,33.423269299999994,0.1719902,9.468575600000001,6.372802800000002
2026-08-20 18:00:00,27.397393200000003,83.85380599999999,32.4794367,0.5331567,9.1964151,5.397393200000003
2026-08-20 19:00:00,26.9132519,86.35947200000001,32.1122873,0.25413280000000005,8.486081300000002,4.913251899999999
2026-08-20 20:00:00,26.6830968,87.208317,31.9521567,0.0667262,8.117223,4.683096800000001
2026-08-20 21:00:00,26.5261901,87.78792200000001,31.6727163,0.024859100000000002,8.4671518,4.526190100000001
2026-08-20 22:00:00,26.232344400000002,87.94298900000001,31.014242300000003,0.0278947,9.6726599,4.232344400000002
2026-08-20 23:00:00,26.571018100000003,89.414367,31.913953000000003,0.0293067,8.715243699999998,4.571018100000003
2026-08-21 00:00:00,26.077103200000003,90.704998,31.2907143,0.1811121,8.865263700000002,4.077103200000003
2026-08-21 01:00:00,25.814785399999998,90.330803,30.922856899999996,0.23161569999999998,8.0919965,3.814785399999998
2026-08-21 02:00:00,25.652930000000005,89.448593,30.552562500000004,0.1528721,8.0426,3.652930000000005
2026-08-21 03:00:00,25.4434945,89.489157,30.1526198,0.10131870000000001,8.339571600000001,3.4434945
2026-08-21 04:00:00,25.009669,92.258087,30.062933200000003,0.2641056,6.7430406,3.009668999999999
2026-08-21 05:00:00,25.137564699999995,92.188953,29.869335100000004,0.2694083,9.2896668,3.137564699999995
2026-08-21 06:00:00,25.2605484,89.793717,29.959931100000002,0.12005080000000001,8.093114,3.260548400000001
2026-08-21 07:00:00,26.088765600000002,85.299043,30.641376400000002,0.17160419999999998,8.4411516,4.088765600000002
2026-08-21 08:00:00,27.4085366,78.197866,31.647782499999998,0.0836841,10.6144494,5.4085366000000015
2026-08-21 09:00:00,28.5541994,72.093241,32.4209875,0.1115788,12.458340200000002,6.554199400000002
2026-08-21 10:00:00,29.3355529,70.004341,33.618474799999994,0.1115788,12.465854400000001,7.3355529
2026-08-21 11:00:00,30.097670000000004,66.040492,34.7375393,0.1240499,12.445293,8.097670000000004
2026-08-21 12:00:00,30.360512200000002,64.45615400000001,34.9774015,0.1348143,13.603130700000001,8.360512200000002
2026-08-21 13:00:00,30.734516,63.647212999999994,35.6713398,0.2265219,12.682018700000002,8.734516
2026-08-21 14:00:00,30.4222399,64.174932,34.7965534,0.5382540000000001,13.6950787,8.422239900000001
2026-08-21 15:00:00,30.3506749,64.15060399999999,34.2192826,0.2693582,12.8655465,8.350674900000001
2026-08-21 16:00:00,29.9038539,65.52934599999999,33.4673571,0.34908760000000005,12.287073300000001,7.903853900000001
2026-08-21 17:00:00,29.685117100000003,69.54006000000001,33.9861926,0.3038061,10.7295276,7.685117100000003
2026-08-21 18:00:00,28.535337100000003,75.651311,32.944292700000005,0.17792620000000003,11.285946200000001,6.535337100000003
2026-08-21 19:00:00,27.775124400000003,79.596456,32.457767,0.0765209,9.813571200000002,5.775124400000003
